pedal_id	builder	model	photo_count	primary_photo_source
DISC-2142		Electro-Harmonix Bad Stone - Phase Shifter	0	
DISC-2143		Electro-Harmonix Bad Stone - Phase Shifter Pedal	0	
DISC-2144		Electro-Harmonix Bass Balls - Twin Dynamic Filters for Bass Guitar	0	
DISC-2145		Electro-Harmonix Bass Micro Synthesizer	0	
DISC-2146		Electro-Harmonix Bass Mono Synth	0	
DISC-2147		Electro-Harmonix Big Muff Pi	0	
DISC-2148		Electro-Harmonix Big Muff Pi Crying Tone Pedal	0	
DISC-2149		Electro-Harmonix Black Finger - Distortion-Free Guitar Sustainer	0	
DISC-2150		Electro-Harmonix Clap Track	0	
DISC-2151		Electro-Harmonix Clockworks - Rhythm Generator / Synthesizer	0	
DISC-2152		Electro-Harmonix Clone Theory	0	
DISC-2153		Electro-Harmonix Crash Pad - Electronic Crash Drum	0	
DISC-2154		Electro-Harmonix Crying Tone	0	
DISC-2155		Electro-Harmonix Deluxe Big Muff Pi	0	
DISC-2156		Electro-Harmonix Deluxe Electric Mistress	0	
DISC-2157		Electro-Harmonix Deluxe Memory Man - Solid State Echo / Analog Delay Line	0	
DISC-2158		Electro-Harmonix Deluxe Octave Multiplexer	0	
DISC-2159		Electro-Harmonix Digital Delay with Magna Storage and Echo-Chorus	0	
DISC-2160		Electro-Harmonix Doctor Q - Envelope Follower	0	
DISC-2161		Electro-Harmonix Double Muff	0	
DISC-2162		Electro-Harmonix DRM15 Digital Rhythm Matrix model 01	0	
DISC-2163		Electro-Harmonix DRM16 Digital Rhythm Matrix model 01	0	
DISC-2164		Electro-Harmonix DRM32 Digital Rhythm Matrix model 03	0	
DISC-2165		Electro-Harmonix Echo 600	0	
DISC-2166		Electro-Harmonix Echoflanger	0	
DISC-2167		Electro-Harmonix Effects Interface - Hardware Plugin	0	
DISC-2168		Electro-Harmonix Ego - Microphone Booster	0	
DISC-2169		Electro-Harmonix Electric Mistress	0	
DISC-2170		Electro-Harmonix Electronic Metronome	0	
DISC-2171		Electro-Harmonix Flanger Hoax	0	
DISC-2172		Electro-Harmonix Freedom Pre-Amp	0	
DISC-2173		Electro-Harmonix Frequency Analyzer - Ring Modulator	0	
DISC-2174		Electro-Harmonix Full Double Tracking Effect	0	
DISC-2175		Electro-Harmonix Fuzz Wah	0	
DISC-2176		Electro-Harmonix Golden Throat Deluxe - Mouth Tube with Amplifier	0	
DISC-2177		Electro-Harmonix Golden Throat II Mouth Tube	0	
DISC-2178		Electro-Harmonix Golden Throat Mouth Tube	0	
DISC-2179		Electro-Harmonix Graphic Fuzz	0	
DISC-2180		Electro-Harmonix Hare-Lip Microphone Echo	0	
DISC-2181		Electro-Harmonix Headphone Amp	0	
DISC-2182		Electro-Harmonix Headphone Amplifier	0	
DISC-2183		Electro-Harmonix HOG 2 Foot Controller	0	
DISC-2184		Electro-Harmonix HOG 2 Guitar Synthesizer	0	
DISC-2185		Electro-Harmonix HOG Guitar Synthesizer	0	
DISC-2186		Electro-Harmonix Hog's Foot	0	
DISC-2187		Electro-Harmonix Holier Grail	0	
DISC-2188		Electro-Harmonix Holiest Grail	0	
DISC-2189		Electro-Harmonix Holy Grail	0	
DISC-2190		Electro-Harmonix Hot Foot - Universal Pedal	0	
DISC-2191		Electro-Harmonix Hot Foot Pan - Universal Pan Pedal	0	
DISC-2192		Electro-Harmonix Hot Tubes - Tube Amp Overdrive Simulator	0	
DISC-2193		Electro-Harmonix Instant Replay	0	
DISC-2194		Electro-Harmonix Knock Out Attack Equalizer	0	
DISC-2195		Electro-Harmonix Linear Stereo Booster-1	0	
DISC-2196		Electro-Harmonix Linear Stereo Booster-2	0	
DISC-2197		Electro-Harmonix Little Big Muff Pi	0	
DISC-2198		Electro-Harmonix Little Muff Pi	0	
DISC-2199		Electro-Harmonix Low Frequency Compressor	0	
DISC-2200		Electro-Harmonix LPB-1 Bass Booster	0	
DISC-2201		Electro-Harmonix LPB-1 Linear Power Booster	0	
DISC-2202		Electro-Harmonix LPB-2 Linear Power Booster	0	
DISC-2203		Electro-Harmonix Memory Man - Solid State Echo / Analog Delay Line	0	
DISC-2204		Electro-Harmonix Memory Man - Solid State Echo / Chorus	0	
DISC-2205		Electro-Harmonix Micro Synthesizer	4	Wikimedia Commons
DISC-2206		Electro-Harmonix Mini Q-Tron	0	
DISC-2207		Electro-Harmonix Mini-Mixer	0	
DISC-2208		Electro-Harmonix Mini-Synthesizer	0	
DISC-2209		Electro-Harmonix Mini-Synthesizer w/ Echo and Glide Bar	0	
DISC-2210		Electro-Harmonix Mole Bass Booster	0	
DISC-2211		Electro-Harmonix MOP-D10 Isolated Power Supply	0	
DISC-2212		Electro-Harmonix Muff Fuzz	0	
DISC-2213		Electro-Harmonix Muff Fuzz Crying Tone	0	
DISC-2214		Electro-Harmonix Oceans Abyss - Advanced Reverb Laboratory	0	
DISC-2215		Electro-Harmonix Octave Multiplexer	0	
DISC-2216		Electro-Harmonix Octave Multiplexer Pedal	0	
DISC-2217		Electro-Harmonix Pan Pedal	0	
DISC-2218		Electro-Harmonix Panic Button	0	
DISC-2219		Electro-Harmonix POG III - Polyphonic Octave Generator	0	
DISC-2220		Electro-Harmonix POG Polyphonic Octave Generator	0	
DISC-2221		Electro-Harmonix Poly Flange	0	
DISC-2222		Electro-Harmonix Poly Phase - Phase Shift with Envelope Control	0	
DISC-2223		Electro-Harmonix Polyrhythm	0	
DISC-2224		Electro-Harmonix Pulsar	0	
DISC-2225		Electro-Harmonix Pulse Modulator	0	
DISC-2226		Electro-Harmonix Q-Tron - Envelope Controlled Filter	0	
DISC-2227		Electro-Harmonix Q-Tron+ Envelope Filter + FX Loop	0	
DISC-2228		Electro-Harmonix Queen Triggered Wah	0	
DISC-2229		Electro-Harmonix Rhythm-12	0	
DISC-2230		Electro-Harmonix Rolling Thunder	0	
DISC-2231		Electro-Harmonix RTG Random Tone Generator	0	
DISC-2232		Electro-Harmonix Screaming Bird	0	
DISC-2233		Electro-Harmonix Screaming Tree	0	
DISC-2234		Electro-Harmonix Sequencer Drum	0	
DISC-2235		Electro-Harmonix Slap-Back Echo	0	
DISC-2236		Electro-Harmonix Small Clone - Full-Chorus	0	
DISC-2237		Electro-Harmonix Small Stone - Phase Shifter	0	
DISC-2238		Electro-Harmonix Solid State Reverb	0	
DISC-2239		Electro-Harmonix Sonic Boomer	0	
DISC-2240		Electro-Harmonix Soul Preacher - Compressor/Sustainer	0	
DISC-2241		Electro-Harmonix Space Drum	0	
DISC-2242		Electro-Harmonix Stereo Memory Man - Stereo Echo/Chorus	0	
DISC-2243		Electro-Harmonix Stereo Poly Chorus - Analog Flange Chorus	0	
DISC-2244		Electro-Harmonix Stereo Pulse Modulator	0	
DISC-2245		Electro-Harmonix Stereo Slap-Back Echo	0	
DISC-2246		Electro-Harmonix Stereo Tone Expander	0	
DISC-2247		Electro-Harmonix SU-2001 The Screw Upper	0	
DISC-2248		Electro-Harmonix Super Replay	0	
DISC-2249		Electro-Harmonix Super Space Drum	0	
DISC-2250		Electro-Harmonix Super Switcher - Programmable Effects Hub	0	
DISC-2251		Electro-Harmonix Switch Blade	0	
DISC-2252		Electro-Harmonix Talking Pedal	0	
DISC-2253		Electro-Harmonix Ten Band Graphic Equalizer	0	
DISC-2254		Electro-Harmonix The Silencer - Line Noise Eliminator	0	
DISC-2255		Electro-Harmonix The Worm	0	
DISC-2256		Electro-Harmonix Triple Foot Controller	0	
DISC-2257		Electro-Harmonix Volume Pedal	0	
DISC-2258		Electro-Harmonix White Finger	0	
DISC-2259		Electro-Harmonix x JHS Pedals Big Muff Pi 2 - Dual Op-Amp Fuzz	0	
DISC-2260		Electro-Harmonix Y-Triggered Filter	0	
DISC-2261		Electro-Harmonix Zipper - Envelope Follower	0	
DISC-2262		Mike Matthews' Red Army Over Drive	0	
DISC-2263		Mike Matthews' Soul Kiss	0	
DISC-2264		Prescription Electronics C.O.B. Clean Octave Blend	0	
DISC-2265		Prescription Electronics Depth Charge	0	
DISC-2266		Prescription Electronics Dual-Tone	0	
DISC-2267		Prescription Electronics Experience	0	
DISC-2268		Prescription Electronics Face Lift	0	
DISC-2269		Prescription Electronics Frantic Fuzz	0	
DISC-2270		Prescription Electronics Germ	0	
DISC-2271		Prescription Electronics Outbox	0	
DISC-2272		Prescription Electronics Rx Overdriver	0	
DISC-2273		Prescription Electronics Static	0	
DISC-2274		Prescription Electronics Supernatural	0	
DISC-2275		Prescription Electronics Throb Tremolo	0	
DISC-2276		Prescription Electronics Vibe-Unit	0	
DISC-2277		Prescription Electronics Yardbox	0	
DISC-2278		Colorsound Fuzz Box (D*A*M reissue)	0	
DISC-2279		Colorsound Wow Fuzz (D*A*M/Castledine Reissue)	0	
DISC-2280		D*A*M 1965 - Tone Bender MkI Replica	0	
DISC-2281		D*A*M 1966 - Tone Bender Replica	0	
DISC-2282		D*A*M Drag'n'Fly - Hybrid Fuzz Tones	0	
DISC-2283		D*A*M Ezekiel 25:17 - Low Frequency Distortion Generator	0	
DISC-2284		D*A*M Fleshhead	0	
DISC-2285		D*A*M FS-75 Fuzz Sound Jr.	0	
DISC-2286		D*A*M Fuzz Sound MkIII	0	
DISC-2287		D*A*M Fuzz Sound MkIV	0	
DISC-2288		D*A*M Fuzzaround	0	
DISC-2289		D*A*M FUZZrong	0	
DISC-2290		D*A*M FZ-673	0	
DISC-2291		D*A*M Grease Box - Solid State Pre-Amplified Germanium Overdrive	0	
DISC-2292		D*A*M Head Buzz	0	
DISC-2293		D*A*M Meathead - Silicon Fuzz Machine	0	
DISC-2294		D*A*M Meathead Deluxe - Silicon Fuzz Machine	0	
DISC-2295		D*A*M MkI	0	
DISC-2296		D*A*M Professional MKII - Tone Bender MkII Replica	0	
DISC-2297		D*A*M Ram Head	0	
DISC-2298		D*A*M Red Rooster - Germanium Booster	0	
DISC-2299		D*A*M Sonic Titan - Power Amp Distortion	0	
DISC-2300		D*A*M Super Bee - Germanium Fuzz Tones	0	
DISC-2301		D*A*M TB-00 Tone Bender	0	
DISC-2302		D*A*M ZU-65 Zoot Unit	0	
DISC-2303		Sola Sound Tone Bender Mk1.5 (D*A*M reissue) Goldie	0	
DISC-2304		Sola Sound Tone Bender MkII (D*A*M reissue)	0	
DISC-2305		Sola Sound Tone Bender MkII SCB (D*A*M reissue) Blue Meanie	0	
DISC-2306		Abominable Electronics Anxious Echo - Fuzz & Delay	0	
DISC-2307		Abominable Electronics Cat Dirt Mini - Killer Acid Artwork	0	
DISC-2308		Abominable Electronics Cenote - Reverb & Fuzz	0	
DISC-2309		Abominable Electronics Demon Lung - Hyper Fuzz Clone	0	
DISC-2310		Abominable Electronics Don't Shred on Me	0	
DISC-2311		Abominable Electronics Don't Shred on Me Deluxe	0	
DISC-2312		Abominable Electronics God Botherer - Fuzz Phaser	0	
DISC-2313		Abominable Electronics Hail Satan - Distortion / Fuzz	0	
DISC-2314		Abominable Electronics Hail Satan Deluxe - Distortion / Fuzz	0	
DISC-2315		Abominable Electronics Hellmouth	0	
DISC-2316		Abominable Electronics Oppressive Cult Destroyer	0	
DISC-2317		Abominable Electronics Sunnbather - Beta Bass Preamp	0	
DISC-2318		Abominable Electronics Throne Torcher - HM-2 Clone with Extras	0	
DISC-2319		Abominable Electronics Toke Machine - Octave Fuzz	0	
DISC-2320		Abominable Electronics Unholy Grail - Delay / Boost Pedal	0	
DISC-2321		Abominable Electronics x Mid-Fi Electronics Skullmulcher	0	
DISC-2322		Abominable Electronics Yeti Fuzz - Vintage Germanium Fuzz Pedal	0	
DISC-2324		3OD	0	
DISC-2325		Buzzaround	0	
DISC-2326		Face Plant	0	
DISC-2327		SkinBender Mk I	0	
DISC-2328		SkinBender Mk II	0	
DISC-2329		SkinBender Mk III	0	
DISC-2330		Biloma	5	Wikimedia Commons
DISC-2331		Bloody Emily	0	
DISC-2332		Epilepsy	6	Wikimedia Commons
DISC-2333		Halothan	0	
DISC-2334		Homicide Noodle	0	
DISC-2335		Kidnapper - Octave Fuzz	0	
DISC-2336		Lavender Head	0	
DISC-2337		Live Convulsion	0	
DISC-2338		Ma.S Model OSC01 Noise Machine	0	
DISC-2339		Ma.S Model OSC02 Noise Machine	0	
DISC-2340		Ma.S Model OSC03 Noise Machine	0	
DISC-2341		Paranoid	0	
DISC-2342		PJ Fuzz	0	
DISC-2343		SCM	0	
DISC-2344		Starry Wisdom - Bass Fuzz	0	
DISC-2345		Swan Song	0	
DISC-2346		Thornoscillator	0	
DISC-2347		"F"-Bomb	0	
DISC-2348		1-800-GAIN	0	
DISC-2349		Amalgam - Smooth Overdrive	0	
DISC-2350		Atomic FET-Boy	0	
DISC-2351		Bombastortion - Jeff Kollman Signature Distortion	0	
DISC-2352		D'Luxury Twin-Rate Tremolo	0	
DISC-2353		DGTM Diabolical Gristle Tone Manipulator	0	
DISC-2354		Double DGTM	0	
DISC-2355		Gristle King	0	
DISC-2356		Jubilee - Distortion and Boost	0	
DISC-2357		Kollmanation - Jeff Kollman Signature Drive/Boost	0	
DISC-2358		Luxury Drive	0	
DISC-2359		Luxury Overdrive	0	
DISC-2360		Mr. Spanky - Compressor	0	
DISC-2361		Orateur - Classic Overdrive	0	
DISC-2362		Parallel Dementia	0	
DISC-2363		Plexian Herb	0	
DISC-2364		Ricochet - Simulated Tape Echo	0	
DISC-2365		Sweet POI Overdrive	0	
DISC-2366		The Luxury Twin-Rate Tremolo	0	
DISC-2367		Tiki Tongue - Dual True Vibrato	0	
DISC-2368		Viscosilator - Dual Overdrive	0	
DISC-2369		393 Distortion	0	
DISC-2370		4007 Distortion	0	
DISC-2371		60's Fuzz	0	
DISC-2372		Bass Distortion-Envelope	0	
DISC-2373		Bass Distortion-EQ	0	
DISC-2374		Bass Ring Modulator	0	
DISC-2375		Bass Super Divider	0	
DISC-2376		Envelope Filter	0	
DISC-2377		Fuzz + Octave	0	
DISC-2378		Gypsy Phaser	0	
DISC-2379		Optical Compressor	0	
DISC-2380		Phaser	0	
DISC-2381		Super Divider	0	
DISC-2382		Tremolo	0	
DISC-2383		Tweedy	0	
DISC-2384		RDM04 Tube Head	0	
DISC-2385		AB Switch	0	
DISC-2386		Analog Phaser	0	
DISC-2387		Dimed Boogie Distortion	0	
DISC-2388		Face-Off Fuzz	0	
DISC-2389		Hair Band Distortion	0	
DISC-2390		Heavenly Boost	0	
DISC-2391		Jimi - Octave Fuzz	0	
DISC-2392		Lil' Box Of Dirt	0	
DISC-2393		Line Chauffeur	0	
DISC-2394		Loop Switcher	0	
DISC-2395		Micro Dimed Boogie	0	
DISC-2396		Nobility Booster	0	
DISC-2397		Sustained Fury	0	
DISC-2398		Texas Holdem	0	
DISC-2399		The Squeeze	0	
DISC-2400		Thor's Hammer	0	
DISC-2401		Tone Oracle	0	
DISC-2402		Valve Howler	0	
DISC-2403		Valve Howler Jr.	0	
DISC-2404		Awdrey-Gore	0	
DISC-2405		Fuck Face	0	
DISC-2406		Full Nude	0	
DISC-2407		Jasper	0	
DISC-2408		Ortenzia	0	
DISC-2409		The Sag	0	
DISC-2410		Boosty	0	
DISC-2411		Blitzkrieg	0	
DISC-2412		Citrus	0	
DISC-2413		Fudge 73	0	
DISC-2414		Kult	0	
DISC-2415		MangoJuice	0	
DISC-2416		Noizetherapy	0	
DISC-2417		Pixie	0	
DISC-2418		Seventheaven	0	
DISC-2419		Tremor	0	
DISC-2420		Blonde Boost	0	
DISC-2421		Bone Blender	0	
DISC-2422		Scarlet Storm	0	
DISC-2423		Amp Unit	0	
DISC-2424		Dirty 8	0	
DISC-2425		Driver - Competition Special Treble Booster	0	
DISC-2426		Electric Eye	0	
DISC-2427		Fuzz 1.5	0	
DISC-2428		Fuzzbound	0	
DISC-2429		Heavy Load	0	
DISC-2430		JuJu	0	
DISC-2431		Loony	0	
DISC-2432		Loony II	0	
DISC-2433		Low Pro MkII	0	
DISC-2434		MkI	0	
DISC-2435		Professional MkII	0	
DISC-2436		Spectrafuzz	0	
DISC-2437		Supa Pro	0	
DISC-2438		Tin Pan "Two Transistors" - Tone Bender Mk1.5	0	
DISC-2438		AnaSounds Bitoun Fuzz	0	
DISC-2439		AnaSounds Bumper - Buffer	0	
DISC-2440		AnaSounds Centaur - Vintage Overdrive	0	
DISC-2441		AnaSounds Cerberus - Overdrive	0	
DISC-2442		AnaSounds Cerberus mkII - Overdrive	0	
DISC-2443		AnaSounds Element Spring Reverb	0	
DISC-2444		AnaSounds Extended Savage	6	Wikimedia Commons
DISC-2445		AnaSounds Feed Me - Fuzz	0	
DISC-2446		AnaSounds Feed Me Mk3 - Fuzz	0	
DISC-2447		AnaSounds Feed Me mkII - Fuzz	0	
DISC-2448		AnaSounds Freq Up - Custom Boost	0	
DISC-2449		AnaSounds Lazy Comp	0	
DISC-2450		AnaSounds Phase Lag - OTA Phaser	0	
DISC-2451		AnaSounds Phase Lag mkII - OTA Phaser	0	
DISC-2452		AnaSounds Retarded - Lo-Fi Tape Echo	0	
DISC-2453		AnaSounds Savage & High Voltage - Limited Edition	0	
DISC-2454		AnaSounds Savage - Centaur Reissue	0	
DISC-2455		AnaSounds Savage MkII - Centaur Reissue	0	
DISC-2456		AnaSounds Utopia - Tape Echo with Modulation	0	
DISC-2457		Third Man Hardware x Anasounds La Grotte - Spring Reverb	0	
DISC-2458		Leila Vintage Electronics KoaDrive	0	
DISC-2459		Leila Vintage Electronics Mark II Fuzz	0	
DISC-2460		Leila Vintage Electronics Pulse Trem	0	
DISC-2461		Leila Vintage Electronics Soft Delay	0	
DISC-2462		Leila Vintage Electronics SparkleComp	0	
DISC-2463		Jamés Pedals Ass Kickin' Overdrive	0	
DISC-2464		Jamés Pedals Blender	0	
DISC-2465		Jamés Pedals Fuzzy Pie - Bass Fuzz	0	
DISC-2466		Jamés Pedals Hey B-ABY!	0	
DISC-2467		Jamés Pedals Treble Booster MkII	0	
DISC-2468		Jamés Pedals Treble Booster MkIII	0	
DISC-2469		Jamés Pedals Trebletastic Overdrive	0	
DISC-2470		Loophole Pedals Grey Matter - Dual Overdrive / Distortion	0	
DISC-2471		Loophole Pedals GREY MATTER Limited Cerakote Edition	0	
DISC-2472		Loophole Pedals GREY MATTER v2	0	
DISC-2473		Loophole Pedals GREY MATTER v2 Blackout Edition	0	
DISC-2474		Loophole Pedals Signal Blender	0	
DISC-2475		Loophole Pedals Nine Lives Boost	0	
DISC-2476		Loophole Pedals Chromium 2 Knob Clean Boost	0	
DISC-2477		Loophole Pedals Maestro Parametric Filter MPF-1 Custom Shop	0	
DISC-2478		Loophole Pedals LoFi Handset Mic	0	
DISC-2479		Loophole Pedals Mini Expression Pedal	0	
DISC-2480		Orion Effekte 10 + 10	0	
DISC-2481		Orion Effekte 10 Fuzz	0	
DISC-2482		Orion Effekte Blackmail - Distortion/Sustainer	0	
DISC-2483		Orion Effekte De Luxe Motor Fuzz	0	
DISC-2484		Orion Effekte Distortion General	0	
DISC-2485		Orion Effekte Elektro Booster	0	
DISC-2486		Orion Effekte Elektro Booster mini	0	
DISC-2487		Orion Effekte Fabrik Fuzz	0	
DISC-2488		Orion Effekte Gold Fuzz	0	
DISC-2489		Orion Effekte Kafka Reverb	0	
DISC-2490		Orion Effekte Lemming Fuzz - Locas in Love signature pedal	0	
DISC-2491		Orion Effekte Minus Booster	0	
DISC-2492		Orion Effekte Minus Booster II	0	
DISC-2493		Orion Effekte Minus Booster II mini	0	
DISC-2494		Orion Effekte Minus Booster Mini	0	
DISC-2495		Orion Effekte Motor Fuzz	0	
DISC-2496		Orion Effekte Mufflon Fuzz	0	
DISC-2497		Orion Effekte Null Booster	0	
DISC-2498		Orion Effekte Null Booster/Buffer mini	0	
DISC-2499		Orion Effekte OH! Drive	0	
DISC-2500		Orion Effekte Ramlon Fuzz	0	
DISC-2501		Orion Effekte Russlon Fuzz	0	
DISC-2502		Orion Effekte Silver Drive	0	
DISC-2503		Orion Effekte Twangtone Dakota Drive	0	
DISC-2504		Orion Effekte Twangtone Dakota Drive +	0	
DISC-2505		Orion Effekte Twangtone Dakota Red	0	
DISC-2506		Orion Effekte Twangtone Dakota Red II	0	
DISC-2507		Orion Effekte Western Drive	0	
DISC-2508		Orion Effekte Western Drive 2	0	
DISC-2509		Orion Effekte Wildkraut Fuzz	0	
DISC-2510		G.S. Wyllie Fuzzmite	0	
DISC-2511		G.S. Wyllie IronStone	0	
DISC-2512		G.S. Wyllie Moonrock	0	
DISC-2513		G.S. Wyllie Over-Tron	0	
DISC-2514		G.S. Wyllie OZO Dynamic Alien Octaver	0	
DISC-2515		G.S. Wyllie Rising Sun	0	
DISC-2516		G.S. Wyllie Wylo	0	
DISC-2517		G.S. Wyllie Wylo Delux	0	
DISC-2518		G.S. Wyllie X-Fuzz	0	
DISC-2519		G.S. Wyllie Xylo	0	
DISC-3101		Klinger Custom Pedals MkI Fuzz	0	
DISC-3102		Klinger Custom Pedals Bender MkII	0	
DISC-3103		Klinger Custom Pedals Chroma Zone Fuzz	0	
DISC-3104		Klinger Custom Pedals Buzz Fuzz	1	Archive registry
DISC-3105		Klinger Custom Pedals Jimi Fuzz	0	
DISC-3106		Klinger Custom Pedals Psychedelic Fuzz Machine	0	
DISC-3107		Klinger Custom Pedals Brown Sound	0	
DISC-3108		Klinger Custom Pedals Fuzz/Boost	0	
DISC-3110		KMA Audio Machines AB/Y	0	
DISC-3111		KMA Audio Machines Astrospurt - Junction Gate Field-Effect Phaser	0	
DISC-3112		KMA Audio Machines Belfry - Buffer	0	
DISC-3113		KMA Audio Machines Chief Disrupter - Fundamental Fuzz/Distortion	0	
DISC-3114		KMA Audio Machines Cirrus - Spatial Temporal Modifier	0	
DISC-3115		KMA Audio Machines Dead Stag	0	
DISC-3116		KMA Audio Machines Endgame - Duality Calibrator	0	
DISC-3117		KMA Audio Machines Fuzzly Bear	0	
DISC-3118		KMA Audio Machines Guardian of the Wurm - Metal Distortion with Noise Gate	0	
DISC-3119		KMA Audio Machines Horizont - Interdimensional Multispatial JFET Phaser	0	
DISC-3120		KMA Audio Machines Logan - Transcend Drive	0	
DISC-3121		KMA Audio Machines Mandrake - Octo-Shrieker	0	
DISC-3122		KMA Audio Machines Minos - Germanium Fuzz	0	
DISC-3123		KMA Audio Machines Moai Maea	0	
DISC-3124		KMA Audio Machines Pylon - ATB Noise Gate	0	
DISC-3125		KMA Audio Machines Queequeg - Sub Generator	0	
DISC-3126		KMA Audio Machines Queequeg 2 - Sub Generator	0	
DISC-3127		KMA Audio Machines SAM - Supply Aid Machine	0	
DISC-3128		KMA Audio Machines Stereo AB/Y	0	
DISC-3129		KMA Audio Machines Strokkur - Germanium Treble Booster	0	
DISC-3130		KMA Audio Machines Sweet Sinner - Gemanium Treble Booster	0	
DISC-3131		KMA Audio Machines Tyler - The Frequency Splitter	0	
DISC-3132		KMA Audio Machines Wurhm - Limited Edition HM Distortion	0	
DISC-3133		KMA Audio Machines Wurm - Distortion	0	
DISC-3140		Kittycaster FX Double Date	0	
DISC-3141		Kittycaster FX Mohair Fuzztortion	0	
DISC-3142		Kittycaster FX Meerkat - Wide Range Boost	0	
DISC-3143		Kittycaster FX Kittyface BC183L Silicon	1	Archive registry
DISC-3301		Kinnatone Squatch Stank Fuzz	0	
DISC-3302		Kinsman FX KAC001 Analogue Delay	0	
DISC-3303		Kinsman FX KAC002 Hi-Gain Lead	0	
DISC-3304		Kinsman FX KAC003 Dynamic Overdrive	0	
DISC-3305		Kinsman FX KAC004 Analogue Chorus	0	
DISC-3306		Kinsman FX KAC005 Crunch Distortion	0	
DISC-3307		KHDK Electronics No. 1 - Overdrive	0	
DISC-3308		KHDK Electronics No. 2 - Clean Boost	0	
DISC-3309		KHDK Electronics Ghoul Screamer	0	
DISC-3310		KHDK Electronics Dark Blood	0	
DISC-3311		KHDK Electronics Unicorn Blood - Octave Fuzz	0	
DISC-3312		KHDK Electronics Ghoul JR - Mini Overdrive	0	
DISC-3313		KHDK Electronics Abyss - Bass Overdrive	0	
DISC-3314		KHDK Electronics Annihilator - Octaver, Clean Boost & Blender	0	
DISC-3315		KHDK Electronics Annihilator II - Doyle Wolfgang von Frankenstein Limited Edition	0	
DISC-3316		KHDK Electronics LCFR - Nergal Signature Overdrive	0	
DISC-3317		KHDK Electronics Mad Monarch - Gary Holt Signature Preamp/Drive	0	
DISC-3318		KHDK Electronics The Gary Holt Paranormal Parametric EQ Overdrive	0	
DISC-3319		KHDK Electronics Scuzz Box	0	
DISC-3320		Kingsley Bard - Tube Tremolo	0	
DISC-3321		Kingsley Constable - Valve Preamplifier	0	
DISC-3322		Kingsley Harlot - Tube Overdrive	0	
DISC-3323		Kingsley Jester - Overdrive/Boost	0	
DISC-3324		Kingsley Jouster - Double Drive	0	
DISC-3325		Kingsley Juggler - Tube Pre-Amp	0	
DISC-3326		Kingsley Minstrel - Overdrive	0	
DISC-3327		Kingsley Page - Tube Boost	0	
DISC-3328		Kingsley Squire - Tube Preamp	0	
DISC-3329		Heavy Electronics Ascend	0	
DISC-3330		Heavy Electronics Descend	0	
DISC-3331		Heavy Electronics El Oso - Bass Distortion	0	
DISC-3332		Heavy Electronics Grind Fuzz	0	
DISC-3333		Heavy Electronics Hwy-77	0	
DISC-3334		Heavy Electronics Push	0	
DISC-3335		Heavy Electronics Radio Havana	0	
DISC-3336		Heavy Electronics Red Eyes	0	
DISC-3337		Heavy Electronics Rodeo Loop	0	
DISC-3338		Heavy Electronics Saturn - Modulation Driver	0	
DISC-3339		Heavy Electronics Sonic Oppressor	0	
DISC-3340		KOMA Elektronik RH301 Rhythm Workstation / Utility Tool	0	
DISC-3341		KOMA Elektronik BD101 Analog Delay & Gate	0	
DISC-3342		KOMA Elektronik FT201 Voltage Controlled Vactrol State Variable Filter	0	
DISC-3343		KOMA Elektronik SH103	0	
DISC-3401		Mojo Hand FX 1978 - OpAmp Fuzz	0	
DISC-3402		Mojo Hand FX 1979 Fuzz	0	
DISC-3403		Mojo Hand FX 770 Flanger	0	
DISC-3404		Mojo Hand FX Analogue Filter 442	0	
DISC-3405		Mojo Hand FX Analogue Filter 442 Red	0	
DISC-3406		Mojo Hand FX Analogue Filter 443	0	
DISC-3407		Mojo Hand FX Bayou Trem	0	
DISC-3408		Mojo Hand FX Bluebonnet - Overdrive	0	
DISC-3409		Mojo Hand FX BMP-1 Fuzz	0	
DISC-3410		Mojo Hand FX BMP-2 Fuzz	0	
DISC-3411		Mojo Hand FX Buzzaround	0	
DISC-3412		Mojo Hand FX C-1 - Buffer	0	
DISC-3413		Mojo Hand FX Clarity - Transparent Compressor	0	
DISC-3414		Mojo Hand FX Clementine - Compressor	0	
DISC-3415		Mojo Hand FX Colossus Fuzz	0	
DISC-3416		Mojo Hand FX Copperhead Dual Boost	0	
DISC-3417		Mojo Hand FX Cream Pie Deluxe	0	
DISC-3418		Mojo Hand FX Crosstown - Fuzz	0	
DISC-3419		Mojo Hand FX Dewdrop	0	
DISC-3420		Mojo Hand FX DMBL	0	
DISC-3421		Mojo Hand FX Dream Mender - Vintage Echo/Chorus/Vibrato	0	
DISC-3422		Mojo Hand FX El Guapo - Fuzz	0	
DISC-3423		Mojo Hand FX Extra Special - Howard Inspired Overdrive	0	
DISC-3424		Mojo Hand FX Goliath	0	
DISC-3425		Mojo Hand FX GRRRocker - Overdrive	0	
DISC-3426		Mojo Hand FX Gyro	0	
DISC-3427		Mojo Hand FX Harvey - DC Drive	0	
DISC-3428		Mojo Hand FX Huckleberry	0	
DISC-3429		Mojo Hand FX Iron Bell Fuzz	0	
DISC-3430		Mojo Hand FX Juju Boost	0	
DISC-3431		Mojo Hand FX Little Wonder - Envelope Filter	0	
DISC-3432		Mojo Hand FX Luna Vibe	0	
DISC-3433		Mojo Hand FX Magistrate	0	
DISC-3434		Mojo Hand FX Magpie - Low Gain Overdrive	0	
